region1,demand_power,2015-01-01 00:00:00,-59.0
region1,demand_power,2015-01-01 01:00:00,-59.0
region1,demand_power,2015-01-01 02:00:00,-57.5
region1,demand_power,2015-01-01 03:00:00,-57.4
region1,demand_power,2015-01-01 04:00:00,-59.2
region1,demand_power,2015-01-01 05:00:00,-59.3
region1,demand_power,2015-01-01 06:00:00,-56.7
region1,demand_power,2015-01-01 07:00:00,-56.6
region1,demand_power,2015-01-01 08:00:00,-57.5
region1,demand_power,2015-01-01 09:00:00,-56.6
region1,demand_power,2015-01-01 10:00:00,-56.5
region1,demand_power,2015-01-01 11:00:00,-56.0
region1,demand_power,2015-01-01 12:00:00,-57.8
region1,demand_power,2015-01-01 13:00:00,-56.5
region1,demand_power,2015-01-01 14:00:00,-56.4
region1,demand_power,2015-01-01 15:00:00,-57.7
region1,demand_power,2015-01-01 16:00:00,-57.6
region1,demand_power,2015-01-01 17:00:00,-57.7
region1,demand_power,2015-01-01 18:00:00,-57.6
region1,demand_power,2015-01-01 19:00:00,-56.5
region1,demand_power,2015-01-01 20:00:00,-56.1
region1,demand_power,2015-01-01 21:00:00,-56.5
region1,demand_power,2015-01-01 22:00:00,-56.7
region1,demand_power,2015-01-01 23:00:00,-54.6
region1,demand_power,2015-01-02 00:00:00,-54.6
region1,demand_power,2015-01-02 01:00:00,-54.6
region1,demand_power,2015-01-02 02:00:00,-55.3
region1,demand_power,2015-01-02 03:00:00,-55.6
region1,demand_power,2015-01-02 04:00:00,-55.0
region1,demand_power,2015-01-02 05:00:00,-55.5
region1,demand_power,2015-01-02 06:00:00,-55.3
region1,demand_power,2015-01-02 07:00:00,-55.3
region1,demand_power,2015-01-02 08:00:00,-55.5
region1,demand_power,2015-01-02 09:00:00,-55.0
region1,demand_power,2015-01-02 10:00:00,-54.9
region1,demand_power,2015-01-02 11:00:00,-55.2
region1,demand_power,2015-01-02 12:00:00,-54.6
region1,demand_power,2015-01-02 13:00:00,-56.1
region1,demand_power,2015-01-02 14:00:00,-55.6
region1,demand_power,2015-01-02 15:00:00,-56.5
region1,demand_power,2015-01-02 16:00:00,-55.1
region1,demand_power,2015-01-02 17:00:00,-55.0
region1,demand_power,2015-01-02 18:00:00,-54.4
region1,demand_power,2015-01-02 19:00:00,-54.8
region1,demand_power,2015-01-02 20:00:00,-55.1
region1,demand_power,2015-01-02 21:00:00,-56.2
region1,demand_power,2015-01-02 22:00:00,-57.3
region1,demand_power,2015-01-02 23:00:00,-55.2
region1,demand_power,2015-01-03 00:00:00,-56.6
region1,demand_power,2015-01-03 01:00:00,-55.4
region1,demand_power,2015-01-03 02:00:00,-56.0
region1,demand_power,2015-01-03 03:00:00,-57.2
region1,demand_power,2015-01-03 04:00:00,-54.8
region1,demand_power,2015-01-03 05:00:00,-56.4
region1,demand_power,2015-01-03 06:00:00,-54.0
region1,demand_power,2015-01-03 07:00:00,-54.0
region1,demand_power,2015-01-03 08:00:00,-54.7
region1,demand_power,2015-01-03 09:00:00,-54.8
region1,demand_power,2015-01-03 10:00:00,-56.4
region1,demand_power,2015-01-03 11:00:00,-55.5
region1,demand_power,2015-01-03 12:00:00,-34.0
region1,demand_power,2015-01-03 13:00:00,-40.2
region1,demand_power,2015-01-03 14:00:00,-37.5
region1,demand_power,2015-01-03 15:00:00,-45.4
region1,demand_power,2015-01-03 16:00:00,-46.9
region1,demand_power,2015-01-03 17:00:00,-34.9
region1,demand_power,2015-01-03 18:00:00,-35.4
region1,demand_power,2015-01-03 19:00:00,-34.3
region1,demand_power,2015-01-03 20:00:00,-32.9
region1,demand_power,2015-01-03 21:00:00,-42.4
region1,demand_power,2015-01-03 22:00:00,-43.3
region1,demand_power,2015-01-03 23:00:00,-39.9
region1,demand_power,2015-01-04 00:00:00,-39.0
region1,demand_power,2015-01-04 01:00:00,-29.6
region1,demand_power,2015-01-04 02:00:00,-39.2
region1,demand_power,2015-01-04 03:00:00,-21.5
region1,demand_power,2015-01-04 04:00:00,-26.3
region1,demand_power,2015-01-04 05:00:00,-35.1
region1,demand_power,2015-01-04 06:00:00,-45.6
region1,demand_power,2015-01-04 07:00:00,-42.4
region1,demand_power,2015-01-04 08:00:00,-48.6
region1,demand_power,2015-01-04 09:00:00,-33.9
region1,demand_power,2015-01-04 10:00:00,-37.6
region1,demand_power,2015-01-04 11:00:00,-25.0
region1,demand_power,2015-01-04 12:00:00,-42.8
region1,demand_power,2015-01-04 13:00:00,-32.7
region1,demand_power,2015-01-04 14:00:00,-23.8
region1,demand_power,2015-01-04 15:00:00,-44.5
region1,demand_power,2015-01-04 16:00:00,-29.5
region1,demand_power,2015-01-04 17:00:00,-40.1
region1,demand_power,2015-01-04 18:00:00,-39.9
region1,demand_power,2015-01-04 19:00:00,-40.5
region1,demand_power,2015-01-04 20:00:00,-30.5
region1,demand_power,2015-01-04 21:00:00,-24.5
region1,demand_power,2015-01-04 22:00:00,-48.8
region1,demand_power,2015-01-04 23:00:00,-28.9
region1,demand_power,2015-01-05 00:00:00,-37.2
region1,demand_power,2015-01-05 01:00:00,-46.5
region1,demand_power,2015-01-05 02:00:00,-30.2
region1,demand_power,2015-01-05 03:00:00,-32.8
region1,demand_power,2015-01-05 04:00:00,-38.9
region1,demand_power,2015-01-05 05:00:00,-31.5
region1,demand_power,2015-01-05 06:00:00,-49.1
region1,demand_power,2015-01-05 07:00:00,-31.6
region1,demand_power,2015-01-05 08:00:00,-36.2
region1,demand_power,2015-01-05 09:00:00,-30.8
region1,demand_power,2015-01-05 10:00:00,-29.4
region1,demand_power,2015-01-05 11:00:00,-30.6
region1,demand_power,2015-01-05 12:00:00,-30.3
region1,demand_power,2015-01-05 13:00:00,-43.3
region1,demand_power,2015-01-05 14:00:00,-43.7
region1,demand_power,2015-01-05 15:00:00,-36.0
region1,demand_power,2015-01-05 16:00:00,-23.8
region1,demand_power,2015-01-05 17:00:00,-35.8
region1,demand_power,2015-01-05 18:00:00,-37.6
region1,demand_power,2015-01-05 19:00:00,-37.6
region1,demand_power,2015-01-05 20:00:00,-29.6
region1,demand_power,2015-01-05 21:00:00,-23.7
region1,demand_power,2015-01-05 22:00:00,-33.5
region1,demand_power,2015-01-05 23:00:00,-24.4
region1,wind,2015-01-01 00:00:00,0.1397
region1,wind,2015-01-01 01:00:00,0.1526
region1,wind,2015-01-01 02:00:00,0.0445
region1,wind,2015-01-01 03:00:00,0.0461
region1,wind,2015-01-01 04:00:00,0.2463
region1,wind,2015-01-01 05:00:00,0.2655
region1,wind,2015-01-01 06:00:00,0.0921
region1,wind,2015-01-01 07:00:00,0.0886
region1,wind,2015-01-01 08:00:00,0.1665
region1,wind,2015-01-01 09:00:00,0.0922
region1,wind,2015-01-01 10:00:00,0.085
region1,wind,2015-01-01 11:00:00,0.0477
region1,wind,2015-01-01 12:00:00,0.2049
region1,wind,2015-01-01 13:00:00,0.1067
region1,wind,2015-01-01 14:00:00,0.1013
region1,wind,2015-01-01 15:00:00,0.2126
region1,wind,2015-01-01 16:00:00,0.2154
region1,wind,2015-01-01 17:00:00,0.2259
region1,wind,2015-01-01 18:00:00,0.2195
region1,wind,2015-01-01 19:00:00,0.1576
region1,wind,2015-01-01 20:00:00,0.1261
region1,wind,2015-01-01 21:00:00,0.171
region1,wind,2015-01-01 22:00:00,0.1932
region1,wind,2015-01-01 23:00:00,0.0294
region1,wind,2015-01-02 00:00:00,0.0299
region1,wind,2015-01-02 01:00:00,0.0308
region1,wind,2015-01-02 02:00:00,0.0891
region1,wind,2015-01-02 03:00:00,0.1155
region1,wind,2015-01-02 04:00:00,0.0673
region1,wind,2015-01-02 05:00:00,0.1099
region1,wind,2015-01-02 06:00:00,0.0943
region1,wind,2015-01-02 07:00:00,0.0953
region1,wind,2015-01-02 08:00:00,0.1131
region1,wind,2015-01-02 09:00:00,0.073
region1,wind,2015-01-02 10:00:00,0.0664
region1,wind,2015-01-02 11:00:00,0.092
region1,wind,2015-01-02 12:00:00,0.0432
region1,wind,2015-01-02 13:00:00,0.1693
region1,wind,2015-01-02 14:00:00,0.1289
region1,wind,2015-01-02 15:00:00,0.2042
region1,wind,2015-01-02 16:00:00,0.09
region1,wind,2015-01-02 17:00:00,0.0818
region1,wind,2015-01-02 18:00:00,0.0354
region1,wind,2015-01-02 19:00:00,0.0688
region1,wind,2015-01-02 20:00:00,0.097
region1,wind,2015-01-02 21:00:00,0.1892
region1,wind,2015-01-02 22:00:00,0.2807
region1,wind,2015-01-02 23:00:00,0.1074
region1,wind,2015-01-03 00:00:00,0.2234
region1,wind,2015-01-03 01:00:00,0.1262
region1,wind,2015-01-03 02:00:00,0.1758
region1,wind,2015-01-03 03:00:00,0.2755
region1,wind,2015-01-03 04:00:00,0.0776
region1,wind,2015-01-03 05:00:00,0.2132
region1,wind,2015-01-03 06:00:00,0.0174
region1,wind,2015-01-03 07:00:00,0.0189
region1,wind,2015-01-03 08:00:00,0.0773
region1,wind,2015-01-03 09:00:00,0.0865
region1,wind,2015-01-03 10:00:00,0.2209
region1,wind,2015-01-03 11:00:00,0.1475
region1,wind,2015-01-03 12:00:00,0.7093
region1,wind,2015-01-03 13:00:00,0.4383
region1,wind,2015-01-03 14:00:00,0.5533
region1,wind,2015-01-03 15:00:00,0.8184
region1,wind,2015-01-03 16:00:00,0.3728
region1,wind,2015-01-03 17:00:00,0.684
region1,wind,2015-01-03 18:00:00,0.3171
region1,wind,2015-01-03 19:00:00,0.8393
region1,wind,2015-01-03 20:00:00,0.1655
region1,wind,2015-01-03 21:00:00,0.5638
region1,wind,2015-01-03 22:00:00,0.153
region1,wind,2015-01-03 23:00:00,0.2606
region1,wind,2015-01-04 00:00:00,0.7981
region1,wind,2015-01-04 01:00:00,0.1169
region1,wind,2015-01-04 02:00:00,0.0933
region1,wind,2015-01-04 03:00:00,0.3602
region1,wind,2015-01-04 04:00:00,0.5461
region1,wind,2015-01-04 05:00:00,0.6018
region1,wind,2015-01-04 06:00:00,0.8614
region1,wind,2015-01-04 07:00:00,0.5465
region1,wind,2015-01-04 08:00:00,0.5246
region1,wind,2015-01-04 09:00:00,0.2022
region1,wind,2015-01-04 10:00:00,0.5009
region1,wind,2015-01-04 11:00:00,0.4191
region1,wind,2015-01-04 12:00:00,0.3655
region1,wind,2015-01-04 13:00:00,0.6312
region1,wind,2015-01-04 14:00:00,0.1293
region1,wind,2015-01-04 15:00:00,0.3099
region1,wind,2015-01-04 16:00:00,0.385
region1,wind,2015-01-04 17:00:00,0.0684
region1,wind,2015-01-04 18:00:00,0.8805
region1,wind,2015-01-04 19:00:00,0.7881
region1,wind,2015-01-04 20:00:00,0.1214
region1,wind,2015-01-04 21:00:00,0.0931
region1,wind,2015-01-04 22:00:00,0.5779
region1,wind,2015-01-04 23:00:00,0.7761
region1,wind,2015-01-05 00:00:00,0.4697
region1,wind,2015-01-05 01:00:00,0.6252
region1,wind,2015-01-05 02:00:00,0.8817
region1,wind,2015-01-05 03:00:00,0.4165
region1,wind,2015-01-05 04:00:00,0.1252
region1,wind,2015-01-05 05:00:00,0.226
region1,wind,2015-01-05 06:00:00,0.3113
region1,wind,2015-01-05 07:00:00,0.2222
region1,wind,2015-01-05 08:00:00,0.2762
region1,wind,2015-01-05 09:00:00,0.2184
region1,wind,2015-01-05 10:00:00,0.1208
region1,wind,2015-01-05 11:00:00,0.142
region1,wind,2015-01-05 12:00:00,0.6278
region1,wind,2015-01-05 13:00:00,0.0829
region1,wind,2015-01-05 14:00:00,0.3876
region1,wind,2015-01-05 15:00:00,0.373
region1,wind,2015-01-05 16:00:00,0.6058
region1,wind,2015-01-05 17:00:00,0.7463
region1,wind,2015-01-05 18:00:00,0.227
region1,wind,2015-01-05 19:00:00,0.5393
region1,wind,2015-01-05 20:00:00,0.8388
region1,wind,2015-01-05 21:00:00,0.1416
region1,wind,2015-01-05 22:00:00,0.1284
region1,wind,2015-01-05 23:00:00,0.09
